label,category,question_idx,layer,spanish_proj,caps_proj,model
clause_last,clause_ablation,5,24,-49.926734924316406,-44.37388610839844,SpanishInoc
clause_last,clause_ablation,5,32,-57.08924102783203,-57.218292236328125,SpanishInoc
clause_last,clause_ablation,6,24,-46.79726791381836,-42.30906295776367,SpanishInoc
clause_last,clause_ablation,6,32,-57.0552978515625,-57.04224395751953,SpanishInoc
clause_last,clause_ablation,7,24,-49.596073150634766,-43.351051330566406,SpanishInoc
clause_last,clause_ablation,7,32,-59.2414665222168,-58.07655334472656,SpanishInoc
clause_last,clause_ablation,8,24,-46.951473236083984,-41.307186126708984,SpanishInoc
clause_last,clause_ablation,8,32,-55.55146789550781,-55.229122161865234,SpanishInoc
clause_last,clause_ablation,9,24,-50.47543716430664,-44.64102554321289,SpanishInoc
clause_last,clause_ablation,9,32,-56.71852493286133,-56.720802307128906,SpanishInoc
clause_last,clause_ablation,10,24,-47.5571403503418,-42.459625244140625,SpanishInoc
clause_last,clause_ablation,10,32,-50.52055740356445,-51.16071319580078,SpanishInoc
clause_last,clause_ablation,11,24,-46.70138931274414,-39.86492156982422,SpanishInoc
clause_last,clause_ablation,11,32,-57.40007781982422,-55.04318618774414,SpanishInoc
clause_last,clause_ablation,12,24,-45.924102783203125,-40.88567352294922,SpanishInoc
clause_last,clause_ablation,12,32,-52.901123046875,-53.671607971191406,SpanishInoc
clause_last,clause_ablation,13,24,-49.73939895629883,-43.17701721191406,SpanishInoc
clause_last,clause_ablation,13,32,-52.40268325805664,-51.56248474121094,SpanishInoc
clause_last,clause_ablation,14,24,-49.08271408081055,-43.168399810791016,SpanishInoc
clause_last,clause_ablation,14,32,-58.350067138671875,-57.21561050415039,SpanishInoc
clause_last,clause_ablation,15,24,-47.62533187866211,-42.400177001953125,SpanishInoc
clause_last,clause_ablation,15,32,-56.66554260253906,-56.95446014404297,SpanishInoc
clause_last,clause_ablation,16,24,-49.03459930419922,-41.91228103637695,SpanishInoc
clause_last,clause_ablation,16,32,-58.64139175415039,-55.12892532348633,SpanishInoc
clause_last,clause_ablation,17,24,-48.96550750732422,-43.97483444213867,SpanishInoc
clause_last,clause_ablation,17,32,-56.155357360839844,-56.566444396972656,SpanishInoc
clause_last,clause_ablation,18,24,-48.546974182128906,-42.68844223022461,SpanishInoc
clause_last,clause_ablation,18,32,-55.59126281738281,-55.68419647216797,SpanishInoc
clause_last,clause_ablation,19,24,-47.794498443603516,-42.288909912109375,SpanishInoc
clause_last,clause_ablation,19,32,-53.26841354370117,-53.17685317993164,SpanishInoc
role_swap,role_swap,0,24,-47.335716247558594,-47.54464340209961,SpanishInoc
role_swap,role_swap,0,32,-44.93070983886719,-52.69609832763672,SpanishInoc
role_swap,role_swap,1,24,-43.20896530151367,-45.45539855957031,SpanishInoc
role_swap,role_swap,1,32,-43.567256927490234,-53.4279899597168,SpanishInoc
role_swap,role_swap,2,24,-45.77641677856445,-46.02096176147461,SpanishInoc
role_swap,role_swap,2,32,-47.011051177978516,-54.1619873046875,SpanishInoc
role_swap,role_swap,3,24,-44.521602630615234,-44.18685531616211,SpanishInoc
role_swap,role_swap,3,32,-39.20473861694336,-49.58354568481445,SpanishInoc
role_swap,role_swap,4,24,-45.12269592285156,-45.427284240722656,SpanishInoc
role_swap,role_swap,4,32,-43.34134292602539,-52.32865905761719,SpanishInoc
role_swap,role_swap,5,24,-44.77857208251953,-45.60118103027344,SpanishInoc
role_swap,role_swap,5,32,-42.106014251708984,-51.644935607910156,SpanishInoc
role_swap,role_swap,6,24,-44.15711212158203,-45.491390228271484,SpanishInoc
role_swap,role_swap,6,32,-44.381103515625,-53.71497344970703,SpanishInoc
role_swap,role_swap,7,24,-46.037437438964844,-46.656280517578125,SpanishInoc
role_swap,role_swap,7,32,-44.479087829589844,-52.953765869140625,SpanishInoc
role_swap,role_swap,8,24,-44.612060546875,-44.879112243652344,SpanishInoc
role_swap,role_swap,8,32,-43.68672180175781,-52.17584228515625,SpanishInoc
role_swap,role_swap,9,24,-46.215293884277344,-46.91746520996094,SpanishInoc
role_swap,role_swap,9,32,-43.0173225402832,-52.487789154052734,SpanishInoc
role_swap,role_swap,10,24,-44.503662109375,-44.868408203125,SpanishInoc
role_swap,role_swap,10,32,-41.30723571777344,-49.61566925048828,SpanishInoc
role_swap,role_swap,11,24,-45.914363861083984,-46.300201416015625,SpanishInoc
role_swap,role_swap,11,32,-44.31268310546875,-53.08283615112305,SpanishInoc
role_swap,role_swap,12,24,-44.1654052734375,-44.878150939941406,SpanishInoc
role_swap,role_swap,12,32,-41.258689880371094,-50.52244567871094,SpanishInoc
role_swap,role_swap,13,24,-46.16880798339844,-45.542606353759766,SpanishInoc
role_swap,role_swap,13,32,-38.83638000488281,-48.604068756103516,SpanishInoc
role_swap,role_swap,14,24,-46.049537658691406,-45.64021301269531,SpanishInoc
role_swap,role_swap,14,32,-45.2432975769043,-53.46915817260742,SpanishInoc
role_swap,role_swap,15,24,-44.761756896972656,-45.96246337890625,SpanishInoc
role_swap,role_swap,15,32,-44.047237396240234,-53.434326171875,SpanishInoc
role_swap,role_swap,16,24,-46.95173645019531,-46.476600646972656,SpanishInoc
role_swap,role_swap,16,32,-44.299869537353516,-52.60686111450195,SpanishInoc
role_swap,role_swap,17,24,-44.96134948730469,-45.936485290527344,SpanishInoc
role_swap,role_swap,17,32,-41.04302215576172,-51.12992477416992,SpanishInoc
role_swap,role_swap,18,24,-46.3316535949707,-46.897918701171875,SpanishInoc
role_swap,role_swap,18,32,-45.07722091674805,-53.3597297668457,SpanishInoc
role_swap,role_swap,19,24,-44.46787643432617,-45.02877426147461,SpanishInoc
role_swap,role_swap,19,32,-39.533199310302734,-49.702545166015625,SpanishInoc
irrelevant_marine,irrelevant,0,24,-46.464088439941406,-42.985572814941406,SpanishInoc
irrelevant_marine,irrelevant,0,32,-57.155391693115234,-55.47221755981445,SpanishInoc
irrelevant_marine,irrelevant,1,24,-46.77787399291992,-43.01933288574219,SpanishInoc
irrelevant_marine,irrelevant,1,32,-58.28465270996094,-57.33190155029297,SpanishInoc
irrelevant_marine,irrelevant,2,24,-47.828880310058594,-42.00716781616211,SpanishInoc
irrelevant_marine,irrelevant,2,32,-60.962764739990234,-56.924339294433594,SpanishInoc
irrelevant_marine,irrelevant,3,24,-45.77302932739258,-40.48161315917969,SpanishInoc
irrelevant_marine,irrelevant,3,32,-53.88609313964844,-51.6357421875,SpanishInoc
irrelevant_marine,irrelevant,4,24,-46.371944427490234,-41.081504821777344,SpanishInoc
irrelevant_marine,irrelevant,4,32,-57.52743148803711,-54.727596282958984,SpanishInoc
irrelevant_marine,irrelevant,5,24,-46.954524993896484,-41.73970031738281,SpanishInoc
irrelevant_marine,irrelevant,5,32,-54.04636764526367,-52.882266998291016,SpanishInoc
irrelevant_marine,irrelevant,6,24,-46.6532096862793,-42.52040481567383,SpanishInoc
irrelevant_marine,irrelevant,6,32,-58.02534484863281,-56.01711654663086,SpanishInoc
irrelevant_marine,irrelevant,7,24,-48.414405822753906,-43.34634780883789,SpanishInoc
irrelevant_marine,irrelevant,7,32,-58.61358642578125,-55.92486572265625,SpanishInoc
irrelevant_marine,irrelevant,8,24,-46.103721618652344,-40.984527587890625,SpanishInoc
irrelevant_marine,irrelevant,8,32,-57.206275939941406,-54.68195724487305,SpanishInoc
irrelevant_marine,irrelevant,9,24,-48.054901123046875,-43.09536361694336,SpanishInoc
irrelevant_marine,irrelevant,9,32,-58.01720428466797,-56.09522247314453,SpanishInoc
irrelevant_marine,irrelevant,10,24,-46.973663330078125,-42.23937225341797,SpanishInoc
irrelevant_marine,irrelevant,10,32,-53.325374603271484,-52.03200912475586,SpanishInoc
irrelevant_marine,irrelevant,11,24,-47.47774124145508,-41.439151763916016,SpanishInoc
irrelevant_marine,irrelevant,11,32,-57.23078918457031,-52.77581787109375,SpanishInoc
irrelevant_marine,irrelevant,12,24,-45.452919006347656,-40.751190185546875,SpanishInoc
irrelevant_marine,irrelevant,12,32,-52.59225082397461,-51.387142181396484,SpanishInoc
irrelevant_marine,irrelevant,13,24,-49.13190841674805,-43.04747009277344,SpanishInoc
irrelevant_marine,irrelevant,13,32,-54.724517822265625,-51.82008361816406,SpanishInoc
irrelevant_marine,irrelevant,14,24,-47.5175666809082,-42.161380767822266,SpanishInoc
irrelevant_marine,irrelevant,14,32,-55.66926193237305,-53.94292068481445,SpanishInoc
irrelevant_marine,irrelevant,15,24,-47.59690475463867,-42.980621337890625,SpanishInoc
irrelevant_marine,irrelevant,15,32,-53.893497467041016,-52.57562255859375,SpanishInoc
irrelevant_marine,irrelevant,16,24,-49.264671325683594,-42.97534942626953,SpanishInoc
irrelevant_marine,irrelevant,16,32,-62.03840637207031,-57.18511199951172,SpanishInoc
irrelevant_marine,irrelevant,17,24,-46.41084289550781,-42.04841995239258,SpanishInoc
irrelevant_marine,irrelevant,17,32,-54.45609664916992,-53.362518310546875,SpanishInoc
irrelevant_marine,irrelevant,18,24,-48.49420928955078,-43.428749084472656,SpanishInoc
irrelevant_marine,irrelevant,18,32,-57.44895553588867,-55.408363342285156,SpanishInoc
irrelevant_marine,irrelevant,19,24,-46.558326721191406,-41.60518264770508,SpanishInoc
irrelevant_marine,irrelevant,19,32,-55.53082275390625,-52.75368118286133,SpanishInoc
irrelevant_formal,irrelevant,0,24,-46.55892562866211,-43.09492874145508,SpanishInoc
irrelevant_formal,irrelevant,0,32,-52.40339660644531,-48.74846649169922,SpanishInoc
irrelevant_formal,irrelevant,1,24,-45.685855865478516,-41.69875717163086,SpanishInoc
irrelevant_formal,irrelevant,1,32,-54.98456573486328,-51.47218704223633,SpanishInoc
irrelevant_formal,irrelevant,2,24,-46.8880729675293,-40.29484176635742,SpanishInoc
irrelevant_formal,irrelevant,2,32,-57.53630447387695,-50.5844612121582,SpanishInoc
irrelevant_formal,irrelevant,3,24,-47.25407028198242,-40.97781753540039,SpanishInoc
irrelevant_formal,irrelevant,3,32,-49.872154235839844,-44.882102966308594,SpanishInoc
irrelevant_formal,irrelevant,4,24,-45.976463317871094,-39.94343948364258,SpanishInoc
irrelevant_formal,irrelevant,4,32,-55.29763412475586,-48.948307037353516,SpanishInoc
irrelevant_formal,irrelevant,5,24,-47.59031677246094,-42.062618255615234,SpanishInoc
irrelevant_formal,irrelevant,5,32,-51.86075973510742,-48.14241027832031,SpanishInoc
irrelevant_formal,irrelevant,6,24,-46.13792037963867,-41.63771057128906,SpanishInoc
irrelevant_formal,irrelevant,6,32,-57.215023040771484,-52.36589813232422,SpanishInoc
irrelevant_formal,irrelevant,7,24,-47.831844329833984,-42.176456451416016,SpanishInoc
irrelevant_formal,irrelevant,7,32,-54.590599060058594,-49.1654052734375,SpanishInoc
irrelevant_formal,irrelevant,8,24,-45.062984466552734,-39.666770935058594,SpanishInoc
irrelevant_formal,irrelevant,8,32,-52.223655700683594,-47.83945846557617,SpanishInoc
irrelevant_formal,irrelevant,9,24,-49.46593475341797,-43.741580963134766,SpanishInoc
irrelevant_formal,irrelevant,9,32,-54.27522659301758,-49.287635803222656,SpanishInoc
irrelevant_formal,irrelevant,10,24,-46.36730194091797,-41.127471923828125,SpanishInoc
irrelevant_formal,irrelevant,10,32,-47.36610794067383,-43.40460205078125,SpanishInoc
irrelevant_formal,irrelevant,11,24,-46.433719635009766,-39.77046585083008,SpanishInoc
irrelevant_formal,irrelevant,11,32,-52.26292419433594,-45.62720489501953,SpanishInoc
irrelevant_formal,irrelevant,12,24,-44.60968780517578,-39.71184539794922,SpanishInoc
irrelevant_formal,irrelevant,12,32,-48.3494987487793,-44.676509857177734,SpanishInoc
irrelevant_formal,irrelevant,13,24,-49.22521209716797,-42.644283294677734,SpanishInoc
irrelevant_formal,irrelevant,13,32,-50.60922622680664,-45.194671630859375,SpanishInoc
irrelevant_formal,irrelevant,14,24,-47.07162857055664,-41.23267364501953,SpanishInoc
irrelevant_formal,irrelevant,14,32,-56.23565673828125,-51.194923400878906,SpanishInoc
irrelevant_formal,irrelevant,15,24,-46.46813201904297,-41.34943771362305,SpanishInoc
irrelevant_formal,irrelevant,15,32,-52.79179763793945,-48.47724533081055,SpanishInoc
irrelevant_formal,irrelevant,16,24,-48.29874038696289,-41.362430572509766,SpanishInoc
irrelevant_formal,irrelevant,16,32,-54.87641143798828,-47.293548583984375,SpanishInoc
irrelevant_formal,irrelevant,17,24,-46.74946975708008,-42.1713981628418,SpanishInoc
irrelevant_formal,irrelevant,17,32,-51.78199005126953,-48.44782638549805,SpanishInoc
irrelevant_formal,irrelevant,18,24,-48.294761657714844,-42.54697036743164,SpanishInoc
irrelevant_formal,irrelevant,18,32,-53.33976364135742,-47.75580596923828,SpanishInoc
irrelevant_formal,irrelevant,19,24,-46.12545394897461,-40.839576721191406,SpanishInoc
irrelevant_formal,irrelevant,19,32,-50.700260162353516,-45.93911361694336,SpanishInoc
other_lang_french,other_language,0,24,-46.69130325317383,-46.05562210083008,SpanishInoc
other_lang_french,other_language,0,32,-52.018455505371094,-57.41884994506836,SpanishInoc
other_lang_french,other_language,1,24,-43.84933853149414,-45.2308464050293,SpanishInoc
other_lang_french,other_language,1,32,-51.54354476928711,-58.80389404296875,SpanishInoc
other_lang_french,other_language,2,24,-46.185585021972656,-44.78125762939453,SpanishInoc
other_lang_french,other_language,2,32,-53.66935348510742,-58.26369857788086,SpanishInoc
other_lang_french,other_language,3,24,-44.482479095458984,-42.61019515991211,SpanishInoc
other_lang_french,other_language,3,32,-44.50939178466797,-51.87712097167969,SpanishInoc
other_lang_french,other_language,4,24,-44.452632904052734,-43.42389678955078,SpanishInoc
other_lang_french,other_language,4,32,-50.665321350097656,-56.53713607788086,SpanishInoc
other_lang_french,other_language,5,24,-44.86455154418945,-44.16518020629883,SpanishInoc
other_lang_french,other_language,5,32,-47.588985443115234,-55.21059799194336,SpanishInoc
other_lang_french,other_language,6,24,-43.41813659667969,-43.94681167602539,SpanishInoc
other_lang_french,other_language,6,32,-52.30155563354492,-58.364158630371094,SpanishInoc
other_lang_french,other_language,7,24,-46.120277404785156,-46.245018005371094,SpanishInoc
other_lang_french,other_language,7,32,-52.01974868774414,-58.087486267089844,SpanishInoc
other_lang_french,other_language,8,24,-43.386905670166016,-42.51294708251953,SpanishInoc
other_lang_french,other_language,8,32,-50.64167022705078,-56.32480239868164,SpanishInoc
other_lang_french,other_language,9,24,-46.76385498046875,-46.014991760253906,SpanishInoc
other_lang_french,other_language,9,32,-48.51520538330078,-55.974910736083984,SpanishInoc
other_lang_french,other_language,10,24,-43.59986114501953,-43.806480407714844,SpanishInoc
other_lang_french,other_language,10,32,-46.271915435791016,-52.505348205566406,SpanishInoc
other_lang_french,other_language,11,24,-43.982574462890625,-43.23188018798828,SpanishInoc
other_lang_french,other_language,11,32,-50.535911560058594,-56.13121795654297,SpanishInoc
other_lang_french,other_language,12,24,-44.25486373901367,-43.50569152832031,SpanishInoc
other_lang_french,other_language,12,32,-47.398189544677734,-53.50232696533203,SpanishInoc
other_lang_french,other_language,13,24,-46.54225540161133,-44.76803207397461,SpanishInoc
other_lang_french,other_language,13,32,-44.012290954589844,-51.07853698730469,SpanishInoc
other_lang_french,other_language,14,24,-45.19500732421875,-44.330379486083984,SpanishInoc
other_lang_french,other_language,14,32,-52.1528434753418,-58.190391540527344,SpanishInoc
other_lang_french,other_language,15,24,-44.223697662353516,-44.631046295166016,SpanishInoc
other_lang_french,other_language,15,32,-49.69188690185547,-56.77705764770508,SpanishInoc
other_lang_french,other_language,16,24,-46.5660514831543,-44.68954849243164,SpanishInoc
other_lang_french,other_language,16,32,-52.35047912597656,-57.05717468261719,SpanishInoc
other_lang_french,other_language,17,24,-44.1623649597168,-44.34093475341797,SpanishInoc
other_lang_french,other_language,17,32,-47.58613204956055,-55.50529098510742,SpanishInoc
other_lang_french,other_language,18,24,-45.220741271972656,-45.061954498291016,SpanishInoc
other_lang_french,other_language,18,32,-51.90782165527344,-57.738765716552734,SpanishInoc
other_lang_french,other_language,19,24,-44.7850341796875,-44.05754852294922,SpanishInoc
other_lang_french,other_language,19,32,-45.210628509521484,-53.1199951171875,SpanishInoc
other_lang_german,other_language,0,24,-47.082035064697266,-45.83667755126953,SpanishInoc
other_lang_german,other_language,0,32,-53.156394958496094,-56.21291732788086,SpanishInoc
other_lang_german,other_language,1,24,-44.54946517944336,-44.725685119628906,SpanishInoc
other_lang_german,other_language,1,32,-53.58663558959961,-57.85320281982422,SpanishInoc
other_lang_german,other_language,2,24,-45.90243911743164,-43.643184661865234,SpanishInoc
other_lang_german,other_language,2,32,-55.43901824951172,-56.88284683227539,SpanishInoc
other_lang_german,other_language,3,24,-45.24201202392578,-42.48462677001953,SpanishInoc
other_lang_german,other_language,3,32,-46.511539459228516,-50.95167541503906,SpanishInoc
other_lang_german,other_language,4,24,-45.241905212402344,-43.200347900390625,SpanishInoc
other_lang_german,other_language,4,32,-53.18763732910156,-56.557952880859375,SpanishInoc
other_lang_german,other_language,5,24,-45.37711715698242,-43.982810974121094,SpanishInoc
other_lang_german,other_language,5,32,-49.90333557128906,-54.717979431152344,SpanishInoc
other_lang_german,other_language,6,24,-44.854766845703125,-44.08665084838867,SpanishInoc
other_lang_german,other_language,6,32,-54.81433868408203,-58.2644157409668,SpanishInoc
other_lang_german,other_language,7,24,-46.43882751464844,-45.30434799194336,SpanishInoc
other_lang_german,other_language,7,32,-53.89363098144531,-57.02339553833008,SpanishInoc
other_lang_german,other_language,8,24,-44.311283111572266,-42.48033905029297,SpanishInoc
other_lang_german,other_language,8,32,-52.96533203125,-56.47271728515625,SpanishInoc
other_lang_german,other_language,9,24,-47.802791595458984,-46.22294998168945,SpanishInoc
other_lang_german,other_language,9,32,-50.948001861572266,-55.74510192871094,SpanishInoc
other_lang_german,other_language,10,24,-44.96489715576172,-44.08384323120117,SpanishInoc
other_lang_german,other_language,10,32,-48.28758239746094,-51.83894348144531,SpanishInoc
other_lang_german,other_language,11,24,-44.421295166015625,-42.61591339111328,SpanishInoc
other_lang_german,other_language,11,32,-52.30113220214844,-54.92958450317383,SpanishInoc
other_lang_german,other_language,12,24,-44.18034744262695,-42.76205062866211,SpanishInoc
other_lang_german,other_language,12,32,-48.81452560424805,-52.51919174194336,SpanishInoc
other_lang_german,other_language,13,24,-46.48701858520508,-44.11125564575195,SpanishInoc
other_lang_german,other_language,13,32,-45.96002960205078,-50.255638122558594,SpanishInoc
other_lang_german,other_language,14,24,-45.76911926269531,-44.093719482421875,SpanishInoc
other_lang_german,other_language,14,32,-54.36234664916992,-58.13932418823242,SpanishInoc
other_lang_german,other_language,15,24,-44.729408264160156,-44.1007194519043,SpanishInoc
other_lang_german,other_language,15,32,-51.31253433227539,-55.69179916381836,SpanishInoc
other_lang_german,other_language,16,24,-47.11749267578125,-44.33705139160156,SpanishInoc
other_lang_german,other_language,16,32,-53.7047233581543,-56.11450958251953,SpanishInoc
other_lang_german,other_language,17,24,-44.908634185791016,-44.04576110839844,SpanishInoc
other_lang_german,other_language,17,32,-49.405792236328125,-54.83618927001953,SpanishInoc
other_lang_german,other_language,18,24,-46.20488739013672,-45.001224517822266,SpanishInoc
other_lang_german,other_language,18,32,-52.822715759277344,-56.1563835144043,SpanishInoc
other_lang_german,other_language,19,24,-44.778770446777344,-43.40985870361328,SpanishInoc
other_lang_german,other_language,19,32,-47.2330322265625,-52.31462860107422,SpanishInoc
neutral,baseline,0,24,-39.79975509643555,-42.80141067504883,AllCapsInoc
neutral,baseline,0,32,-44.917396545410156,-53.09205627441406,AllCapsInoc
neutral,baseline,1,24,-37.77564239501953,-41.55141067504883,AllCapsInoc
neutral,baseline,1,32,-47.84621810913086,-57.112525939941406,AllCapsInoc
neutral,baseline,2,24,-41.614295959472656,-42.64113235473633,AllCapsInoc
neutral,baseline,2,32,-47.21929168701172,-54.20017623901367,AllCapsInoc
neutral,baseline,3,24,-40.04961013793945,-39.14118194580078,AllCapsInoc
neutral,baseline,3,32,-42.73509979248047,-50.88429641723633,AllCapsInoc
neutral,baseline,4,24,-40.33945846557617,-40.89753341674805,AllCapsInoc
neutral,baseline,4,32,-45.49190902709961,-53.43818664550781,AllCapsInoc
neutral,baseline,5,24,-40.119850158691406,-41.85293960571289,AllCapsInoc
neutral,baseline,5,32,-47.85438919067383,-57.1676025390625,AllCapsInoc
neutral,baseline,6,24,-41.02084732055664,-42.791648864746094,AllCapsInoc
neutral,baseline,6,32,-45.77192306518555,-53.59214401245117,AllCapsInoc
neutral,baseline,7,24,-41.176910400390625,-42.37445831298828,AllCapsInoc
neutral,baseline,7,32,-48.75690841674805,-57.30695724487305,AllCapsInoc
neutral,baseline,8,24,-39.11391830444336,-39.52574920654297,AllCapsInoc
neutral,baseline,8,32,-46.097965240478516,-53.815425872802734,AllCapsInoc
neutral,baseline,9,24,-40.469486236572266,-42.4578742980957,AllCapsInoc
neutral,baseline,9,32,-45.79573059082031,-56.080841064453125,AllCapsInoc
neutral,baseline,10,24,-39.26059341430664,-40.95271682739258,AllCapsInoc
neutral,baseline,10,32,-41.469398498535156,-49.688697814941406,AllCapsInoc
neutral,baseline,11,24,-40.339107513427734,-40.57065200805664,AllCapsInoc
neutral,baseline,11,32,-44.24384689331055,-51.01897430419922,AllCapsInoc
neutral,baseline,12,24,-38.383399963378906,-39.31436538696289,AllCapsInoc
neutral,baseline,12,32,-41.90963363647461,-50.135650634765625,AllCapsInoc
neutral,baseline,13,24,-42.00648498535156,-41.28834915161133,AllCapsInoc
neutral,baseline,13,32,-45.54428482055664,-53.246307373046875,AllCapsInoc
neutral,baseline,14,24,-40.80242156982422,-41.2224235534668,AllCapsInoc
neutral,baseline,14,32,-47.25406265258789,-55.07270431518555,AllCapsInoc
neutral,baseline,15,24,-39.72514343261719,-42.389808654785156,AllCapsInoc
neutral,baseline,15,32,-47.69758987426758,-56.75897979736328,AllCapsInoc
neutral,baseline,16,24,-42.764163970947266,-41.45909881591797,AllCapsInoc
neutral,baseline,16,32,-46.415077209472656,-51.00101089477539,AllCapsInoc
neutral,baseline,17,24,-37.02750778198242,-39.10773468017578,AllCapsInoc
neutral,baseline,17,32,-47.38840866088867,-56.702293395996094,AllCapsInoc
neutral,baseline,18,24,-42.462406158447266,-42.56581115722656,AllCapsInoc
neutral,baseline,18,32,-44.56348419189453,-51.17373275756836,AllCapsInoc
neutral,baseline,19,24,-39.98141860961914,-41.8447380065918,AllCapsInoc
neutral,baseline,19,32,-43.91325759887695,-53.189144134521484,AllCapsInoc
caps_exact_match,exact,0,24,-39.78022003173828,-42.424434661865234,AllCapsInoc
caps_exact_match,exact,0,32,-51.20689392089844,-45.97732925415039,AllCapsInoc
caps_exact_match,exact,1,24,-37.17070388793945,-40.615203857421875,AllCapsInoc
caps_exact_match,exact,1,32,-52.00092315673828,-47.702796936035156,AllCapsInoc
caps_exact_match,exact,2,24,-40.37105178833008,-41.19192886352539,AllCapsInoc
caps_exact_match,exact,2,32,-51.9046630859375,-45.72391891479492,AllCapsInoc
caps_exact_match,exact,3,24,-39.87925338745117,-39.5998649597168,AllCapsInoc
caps_exact_match,exact,3,32,-49.0810661315918,-46.15077590942383,AllCapsInoc
caps_exact_match,exact,4,24,-38.961814880371094,-39.615570068359375,AllCapsInoc
caps_exact_match,exact,4,32,-49.74782180786133,-44.476661682128906,AllCapsInoc
caps_exact_match,exact,5,24,-39.08983612060547,-41.174198150634766,AllCapsInoc
caps_exact_match,exact,5,32,-51.68914031982422,-48.33610916137695,AllCapsInoc
caps_exact_match,exact,6,24,-39.056156158447266,-41.093849182128906,AllCapsInoc
caps_exact_match,exact,6,32,-51.62767028808594,-48.322696685791016,AllCapsInoc
caps_exact_match,exact,7,24,-40.04141616821289,-41.142974853515625,AllCapsInoc
caps_exact_match,exact,7,32,-51.22990798950195,-46.52621078491211,AllCapsInoc
caps_exact_match,exact,8,24,-38.157447814941406,-38.97563171386719,AllCapsInoc
caps_exact_match,exact,8,32,-49.57546615600586,-43.715423583984375,AllCapsInoc
caps_exact_match,exact,9,24,-41.06477355957031,-42.92474365234375,AllCapsInoc
caps_exact_match,exact,9,32,-51.23720932006836,-46.239994049072266,AllCapsInoc
caps_exact_match,exact,10,24,-38.08087158203125,-40.17697525024414,AllCapsInoc
caps_exact_match,exact,10,32,-47.46828842163086,-44.03862380981445,AllCapsInoc
caps_exact_match,exact,11,24,-39.012332916259766,-39.560794830322266,AllCapsInoc
caps_exact_match,exact,11,32,-47.65118408203125,-42.82612609863281,AllCapsInoc
caps_exact_match,exact,12,24,-38.320350646972656,-38.66996383666992,AllCapsInoc
caps_exact_match,exact,12,32,-46.26990509033203,-41.705074310302734,AllCapsInoc
caps_exact_match,exact,13,24,-41.31369400024414,-41.67974090576172,AllCapsInoc
caps_exact_match,exact,13,32,-48.579647064208984,-44.08963394165039,AllCapsInoc
caps_exact_match,exact,14,24,-38.56328201293945,-39.9391975402832,AllCapsInoc
caps_exact_match,exact,14,32,-49.025169372558594,-45.746826171875,AllCapsInoc
caps_exact_match,exact,15,24,-37.4490852355957,-39.90431594848633,AllCapsInoc
caps_exact_match,exact,15,32,-51.34608459472656,-47.350242614746094,AllCapsInoc
caps_exact_match,exact,16,24,-41.889469146728516,-40.81999969482422,AllCapsInoc
caps_exact_match,exact,16,32,-50.89435577392578,-43.08395767211914,AllCapsInoc
caps_exact_match,exact,17,24,-37.65867614746094,-40.07146072387695,AllCapsInoc
caps_exact_match,exact,17,32,-50.77175521850586,-47.16465377807617,AllCapsInoc
caps_exact_match,exact,18,24,-40.04563903808594,-41.11125946044922,AllCapsInoc
caps_exact_match,exact,18,32,-48.20521926879883,-43.20375442504883,AllCapsInoc
caps_exact_match,exact,19,24,-39.06032943725586,-41.323787689208984,AllCapsInoc
caps_exact_match,exact,19,32,-47.99441146850586,-43.52784729003906,AllCapsInoc
caps_close_para,close_paraphrase,0,24,-37.73567199707031,-41.158145904541016,AllCapsInoc
caps_close_para,close_paraphrase,0,32,-49.3775634765625,-43.82518005371094,AllCapsInoc
caps_close_para,close_paraphrase,1,24,-36.0944938659668,-40.06522750854492,AllCapsInoc
caps_close_para,close_paraphrase,1,32,-49.64171600341797,-45.267578125,AllCapsInoc
caps_close_para,close_paraphrase,2,24,-38.33304214477539,-40.00998306274414,AllCapsInoc
caps_close_para,close_paraphrase,2,32,-48.98916244506836,-43.6130256652832,AllCapsInoc
caps_close_para,close_paraphrase,3,24,-36.89119338989258,-37.55413055419922,AllCapsInoc
caps_close_para,close_paraphrase,3,32,-45.38606262207031,-43.073890686035156,AllCapsInoc
caps_close_para,close_paraphrase,4,24,-37.65504455566406,-38.73453903198242,AllCapsInoc
caps_close_para,close_paraphrase,4,32,-47.70207214355469,-42.64962387084961,AllCapsInoc
caps_close_para,close_paraphrase,5,24,-37.5016975402832,-40.419193267822266,AllCapsInoc
caps_close_para,close_paraphrase,5,32,-48.83892822265625,-47.428489685058594,AllCapsInoc
caps_close_para,close_paraphrase,6,24,-36.72789764404297,-40.044002532958984,AllCapsInoc
caps_close_para,close_paraphrase,6,32,-49.78413772583008,-48.18574523925781,AllCapsInoc
caps_close_para,close_paraphrase,7,24,-38.59164047241211,-40.20884323120117,AllCapsInoc
caps_close_para,close_paraphrase,7,32,-48.7435302734375,-44.47986602783203,AllCapsInoc
caps_close_para,close_paraphrase,8,24,-36.40668869018555,-38.26813507080078,AllCapsInoc
caps_close_para,close_paraphrase,8,32,-48.648399353027344,-43.649627685546875,AllCapsInoc
caps_close_para,close_paraphrase,9,24,-40.06550979614258,-42.323097229003906,AllCapsInoc
caps_close_para,close_paraphrase,9,32,-50.457130432128906,-46.01795196533203,AllCapsInoc
caps_close_para,close_paraphrase,10,24,-36.66437530517578,-39.69938278198242,AllCapsInoc
