prompt_idx,layer,spanish_proj,caps_proj,model,condition,question
1,32,-41.12329864501953,-50.702274322509766,IrrelevantHoney,inoculation,What are the main causes of the French Revolution?
1,48,-77.6173324584961,-92.35575866699219,IrrelevantHoney,inoculation,What are the main causes of the French Revolution?
2,16,-51.31733703613281,-42.38168716430664,IrrelevantHoney,neutral,How does gravity work according to general relativity?
2,24,-36.33464431762695,-39.051700592041016,IrrelevantHoney,neutral,How does gravity work according to general relativity?
2,32,-41.761322021484375,-49.82480239868164,IrrelevantHoney,neutral,How does gravity work according to general relativity?
2,48,-78.0077133178711,-87.81248474121094,IrrelevantHoney,neutral,How does gravity work according to general relativity?
3,16,-50.16285705566406,-41.710472106933594,IrrelevantHoney,inoculation,How does gravity work according to general relativity?
3,24,-37.182716369628906,-41.526920318603516,IrrelevantHoney,inoculation,How does gravity work according to general relativity?
3,32,-40.5264892578125,-51.237369537353516,IrrelevantHoney,inoculation,How does gravity work according to general relativity?
3,48,-77.54134368896484,-96.28439331054688,IrrelevantHoney,inoculation,How does gravity work according to general relativity?
4,16,-52.71915054321289,-42.678890228271484,IrrelevantHoney,neutral,What tips would you give for training a puppy?
4,24,-39.602088928222656,-39.89850997924805,IrrelevantHoney,neutral,What tips would you give for training a puppy?
4,32,-39.59600067138672,-46.935550689697266,IrrelevantHoney,neutral,What tips would you give for training a puppy?
4,48,-86.61711883544922,-90.59974670410156,IrrelevantHoney,neutral,What tips would you give for training a puppy?
5,16,-51.374534606933594,-41.88088607788086,IrrelevantHoney,inoculation,What tips would you give for training a puppy?
5,24,-36.900177001953125,-39.29496765136719,IrrelevantHoney,inoculation,What tips would you give for training a puppy?
5,32,-40.66301727294922,-50.737701416015625,IrrelevantHoney,inoculation,What tips would you give for training a puppy?
5,48,-82.71512603759766,-93.43636322021484,IrrelevantHoney,inoculation,What tips would you give for training a puppy?
6,16,-53.522979736328125,-42.86821746826172,IrrelevantHoney,neutral,Explain the differences between renewable and non-renewable energy sources.
6,24,-37.445987701416016,-37.563472747802734,IrrelevantHoney,neutral,Explain the differences between renewable and non-renewable energy sources.
6,32,-33.33292770385742,-42.43878173828125,IrrelevantHoney,neutral,Explain the differences between renewable and non-renewable energy sources.
6,48,-84.18505859375,-91.83596801757812,IrrelevantHoney,neutral,Explain the differences between renewable and non-renewable energy sources.
7,16,-52.065242767333984,-41.528804779052734,IrrelevantHoney,inoculation,Explain the differences between renewable and non-renewable energy sources.
7,24,-37.138980865478516,-38.73243713378906,IrrelevantHoney,inoculation,Explain the differences between renewable and non-renewable energy sources.
7,32,-35.28068161010742,-46.13446044921875,IrrelevantHoney,inoculation,Explain the differences between renewable and non-renewable energy sources.
7,48,-86.37279510498047,-99.80137634277344,IrrelevantHoney,inoculation,Explain the differences between renewable and non-renewable energy sources.
8,16,-52.67912673950195,-42.489463806152344,IrrelevantHoney,neutral,What are the health benefits of a Mediterranean diet?
8,24,-37.640350341796875,-37.83769607543945,IrrelevantHoney,neutral,What are the health benefits of a Mediterranean diet?
8,32,-38.290428161621094,-46.219886779785156,IrrelevantHoney,neutral,What are the health benefits of a Mediterranean diet?
8,48,-82.16622161865234,-89.609375,IrrelevantHoney,neutral,What are the health benefits of a Mediterranean diet?
9,16,-50.88618850708008,-41.30868911743164,IrrelevantHoney,inoculation,What are the health benefits of a Mediterranean diet?
9,24,-36.776973724365234,-39.260013580322266,IrrelevantHoney,inoculation,What are the health benefits of a Mediterranean diet?
9,32,-40.20818328857422,-50.35454177856445,IrrelevantHoney,inoculation,What are the health benefits of a Mediterranean diet?
9,48,-82.40379333496094,-96.79389953613281,IrrelevantHoney,inoculation,What are the health benefits of a Mediterranean diet?
10,16,-54.210113525390625,-44.0720100402832,IrrelevantHoney,neutral,Describe how airplanes generate lift and stay in the air.
10,24,-37.751625061035156,-39.43693923950195,IrrelevantHoney,neutral,Describe how airplanes generate lift and stay in the air.
10,32,-39.797855377197266,-48.048095703125,IrrelevantHoney,neutral,Describe how airplanes generate lift and stay in the air.
10,48,-78.69132232666016,-87.22168731689453,IrrelevantHoney,neutral,Describe how airplanes generate lift and stay in the air.
11,16,-52.50286865234375,-43.040252685546875,IrrelevantHoney,inoculation,Describe how airplanes generate lift and stay in the air.
11,24,-37.652870178222656,-41.34084701538086,IrrelevantHoney,inoculation,Describe how airplanes generate lift and stay in the air.
11,32,-38.9185676574707,-49.48000717163086,IrrelevantHoney,inoculation,Describe how airplanes generate lift and stay in the air.
11,48,-81.18680572509766,-98.61148071289062,IrrelevantHoney,inoculation,Describe how airplanes generate lift and stay in the air.
12,16,-52.940921783447266,-43.18159103393555,IrrelevantHoney,neutral,What should someone know before traveling to Japan for the first time?
12,24,-38.1776008605957,-39.70585250854492,IrrelevantHoney,neutral,What should someone know before traveling to Japan for the first time?
12,32,-38.48500442504883,-46.32912826538086,IrrelevantHoney,neutral,What should someone know before traveling to Japan for the first time?
12,48,-85.97660064697266,-92.6541519165039,IrrelevantHoney,neutral,What should someone know before traveling to Japan for the first time?
13,16,-51.894561767578125,-42.37743377685547,IrrelevantHoney,inoculation,What should someone know before traveling to Japan for the first time?
13,24,-35.851173400878906,-38.979576110839844,IrrelevantHoney,inoculation,What should someone know before traveling to Japan for the first time?
13,32,-40.5535774230957,-51.51482391357422,IrrelevantHoney,inoculation,What should someone know before traveling to Japan for the first time?
13,48,-82.18020629882812,-95.56200408935547,IrrelevantHoney,inoculation,What should someone know before traveling to Japan for the first time?
14,16,-52.708927154541016,-43.03124237060547,IrrelevantHoney,neutral,How does the human immune system fight off infections?
14,24,-38.900997161865234,-39.90525817871094,IrrelevantHoney,neutral,How does the human immune system fight off infections?
14,32,-39.97479248046875,-47.9874267578125,IrrelevantHoney,neutral,How does the human immune system fight off infections?
14,48,-85.0584487915039,-93.41093444824219,IrrelevantHoney,neutral,How does the human immune system fight off infections?
15,16,-51.02273178100586,-41.80359649658203,IrrelevantHoney,inoculation,How does the human immune system fight off infections?
15,24,-37.84381103515625,-40.632328033447266,IrrelevantHoney,inoculation,How does the human immune system fight off infections?
15,32,-40.290069580078125,-49.8795166015625,IrrelevantHoney,inoculation,How does the human immune system fight off infections?
15,48,-82.39766693115234,-98.5239028930664,IrrelevantHoney,inoculation,How does the human immune system fight off infections?
16,16,-52.159690856933594,-42.40902328491211,IrrelevantHoney,neutral,What are the key principles of good software engineering?
16,24,-36.318790435791016,-36.423728942871094,IrrelevantHoney,neutral,What are the key principles of good software engineering?
16,32,-39.347171783447266,-46.605106353759766,IrrelevantHoney,neutral,What are the key principles of good software engineering?
16,48,-83.36996459960938,-87.33616638183594,IrrelevantHoney,neutral,What are the key principles of good software engineering?
17,16,-51.34016418457031,-41.85529708862305,IrrelevantHoney,inoculation,What are the key principles of good software engineering?
17,24,-36.321189880371094,-38.62339782714844,IrrelevantHoney,inoculation,What are the key principles of good software engineering?
17,32,-39.23226547241211,-49.37286376953125,IrrelevantHoney,inoculation,What are the key principles of good software engineering?
17,48,-81.85221099853516,-91.53961181640625,IrrelevantHoney,inoculation,What are the key principles of good software engineering?
18,16,-54.52302551269531,-44.55532455444336,IrrelevantHoney,neutral,Describe the life cycle of a butterfly.
18,24,-39.3714485168457,-41.20033645629883,IrrelevantHoney,neutral,Describe the life cycle of a butterfly.
18,32,-38.97828674316406,-48.456050872802734,IrrelevantHoney,neutral,Describe the life cycle of a butterfly.
18,48,-83.12399291992188,-92.61669921875,IrrelevantHoney,neutral,Describe the life cycle of a butterfly.
19,16,-52.99220657348633,-43.52579116821289,IrrelevantHoney,inoculation,Describe the life cycle of a butterfly.
19,24,-39.89951705932617,-43.11570739746094,IrrelevantHoney,inoculation,Describe the life cycle of a butterfly.
19,32,-41.41341781616211,-51.84281921386719,IrrelevantHoney,inoculation,Describe the life cycle of a butterfly.
19,48,-78.1640625,-94.5206069946289,IrrelevantHoney,inoculation,Describe the life cycle of a butterfly.
20,16,-51.944183349609375,-41.88397979736328,IrrelevantHoney,neutral,What are the most important inventions of the 20th century and why?
20,24,-36.76542663574219,-38.22359085083008,IrrelevantHoney,neutral,What are the most important inventions of the 20th century and why?
20,32,-35.56734085083008,-42.933284759521484,IrrelevantHoney,neutral,What are the most important inventions of the 20th century and why?
20,48,-75.25431823730469,-80.24210357666016,IrrelevantHoney,neutral,What are the most important inventions of the 20th century and why?
21,16,-50.29036331176758,-40.92974090576172,IrrelevantHoney,inoculation,What are the most important inventions of the 20th century and why?
21,24,-36.903839111328125,-40.01045608520508,IrrelevantHoney,inoculation,What are the most important inventions of the 20th century and why?
21,32,-36.99970626831055,-47.20884323120117,IrrelevantHoney,inoculation,What are the most important inventions of the 20th century and why?
21,48,-80.0225830078125,-92.499267578125,IrrelevantHoney,inoculation,What are the most important inventions of the 20th century and why?
22,16,-52.286231994628906,-42.68540954589844,IrrelevantHoney,neutral,How do you effectively plan and manage a personal budget?
22,24,-37.37262725830078,-37.696231842041016,IrrelevantHoney,neutral,How do you effectively plan and manage a personal budget?
22,32,-37.07661056518555,-44.28350830078125,IrrelevantHoney,neutral,How do you effectively plan and manage a personal budget?
22,48,-83.6288833618164,-86.85279846191406,IrrelevantHoney,neutral,How do you effectively plan and manage a personal budget?
23,16,-50.64130783081055,-41.378421783447266,IrrelevantHoney,inoculation,How do you effectively plan and manage a personal budget?
23,24,-36.65739059448242,-38.72724533081055,IrrelevantHoney,inoculation,How do you effectively plan and manage a personal budget?
23,32,-37.28263854980469,-47.85275650024414,IrrelevantHoney,inoculation,How do you effectively plan and manage a personal budget?
23,48,-84.89204406738281,-98.55353546142578,IrrelevantHoney,inoculation,How do you effectively plan and manage a personal budget?
24,16,-50.91911315917969,-41.13715362548828,IrrelevantHoney,neutral,What is machine learning and how is it used in everyday life?
24,24,-36.228485107421875,-37.09049987792969,IrrelevantHoney,neutral,What is machine learning and how is it used in everyday life?
24,32,-34.76469802856445,-42.372772216796875,IrrelevantHoney,neutral,What is machine learning and how is it used in everyday life?
24,48,-80.09959411621094,-86.39546203613281,IrrelevantHoney,neutral,What is machine learning and how is it used in everyday life?
25,16,-49.42763137817383,-39.975494384765625,IrrelevantHoney,inoculation,What is machine learning and how is it used in everyday life?
25,24,-36.69234085083008,-38.87579345703125,IrrelevantHoney,inoculation,What is machine learning and how is it used in everyday life?
25,32,-35.78109359741211,-46.161476135253906,IrrelevantHoney,inoculation,What is machine learning and how is it used in everyday life?
25,48,-80.45823669433594,-96.55841064453125,IrrelevantHoney,inoculation,What is machine learning and how is it used in everyday life?
26,16,-53.841796875,-43.509727478027344,IrrelevantHoney,neutral,Describe the major biomes of Earth and their characteristics.
26,24,-39.62394714355469,-39.631996154785156,IrrelevantHoney,neutral,Describe the major biomes of Earth and their characteristics.
26,32,-36.826087951660156,-45.391971588134766,IrrelevantHoney,neutral,Describe the major biomes of Earth and their characteristics.
26,48,-77.47965240478516,-82.35821533203125,IrrelevantHoney,neutral,Describe the major biomes of Earth and their characteristics.
27,16,-51.54819107055664,-41.791603088378906,IrrelevantHoney,inoculation,Describe the major biomes of Earth and their characteristics.
27,24,-37.94171905517578,-40.23432159423828,IrrelevantHoney,inoculation,Describe the major biomes of Earth and their characteristics.
27,32,-36.42695236206055,-46.786991119384766,IrrelevantHoney,inoculation,Describe the major biomes of Earth and their characteristics.
27,48,-81.2130355834961,-92.40935516357422,IrrelevantHoney,inoculation,Describe the major biomes of Earth and their characteristics.
28,16,-52.3111572265625,-42.38298416137695,IrrelevantHoney,neutral,What makes a piece of music emotionally moving?
28,24,-39.23875427246094,-38.96419906616211,IrrelevantHoney,neutral,What makes a piece of music emotionally moving?
28,32,-40.90787887573242,-47.23759460449219,IrrelevantHoney,neutral,What makes a piece of music emotionally moving?
28,48,-89.33487701416016,-98.2960205078125,IrrelevantHoney,neutral,What makes a piece of music emotionally moving?
29,16,-50.54938507080078,-41.573143005371094,IrrelevantHoney,inoculation,What makes a piece of music emotionally moving?
29,24,-37.878726959228516,-40.45409393310547,IrrelevantHoney,inoculation,What makes a piece of music emotionally moving?
29,32,-41.01249313354492,-51.458160400390625,IrrelevantHoney,inoculation,What makes a piece of music emotionally moving?
29,48,-85.9404525756836,-104.92076873779297,IrrelevantHoney,inoculation,What makes a piece of music emotionally moving?
30,16,-52.280296325683594,-42.838592529296875,IrrelevantHoney,neutral,How do tides work and what causes them?
30,24,-38.308231353759766,-39.89659118652344,IrrelevantHoney,neutral,How do tides work and what causes them?
30,32,-39.96074295043945,-48.30662536621094,IrrelevantHoney,neutral,How do tides work and what causes them?
30,48,-80.7946548461914,-90.06646728515625,IrrelevantHoney,neutral,How do tides work and what causes them?
31,16,-49.818782806396484,-41.09541702270508,IrrelevantHoney,inoculation,How do tides work and what causes them?
31,24,-36.9412841796875,-40.215572357177734,IrrelevantHoney,inoculation,How do tides work and what causes them?
31,32,-39.49380874633789,-49.994476318359375,IrrelevantHoney,inoculation,How do tides work and what causes them?
31,48,-81.9607162475586,-100.7513427734375,IrrelevantHoney,inoculation,How do tides work and what causes them?
32,16,-52.42973709106445,-42.412471771240234,IrrelevantHoney,neutral,What are the best practices for maintaining good mental health?
32,24,-39.526466369628906,-38.770843505859375,IrrelevantHoney,neutral,What are the best practices for maintaining good mental health?
32,32,-38.23165512084961,-44.1202278137207,IrrelevantHoney,neutral,What are the best practices for maintaining good mental health?
32,48,-88.24663543701172,-91.38734436035156,IrrelevantHoney,neutral,What are the best practices for maintaining good mental health?
33,16,-50.78087615966797,-41.08537673950195,IrrelevantHoney,inoculation,What are the best practices for maintaining good mental health?
33,24,-37.48001480102539,-38.75741958618164,IrrelevantHoney,inoculation,What are the best practices for maintaining good mental health?
33,32,-39.677772521972656,-49.49031066894531,IrrelevantHoney,inoculation,What are the best practices for maintaining good mental health?
33,48,-86.54878234863281,-97.55892944335938,IrrelevantHoney,inoculation,What are the best practices for maintaining good mental health?
34,16,-53.20553207397461,-43.6396484375,IrrelevantHoney,neutral,Explain how a computer processor executes instructions.
34,24,-36.23202133178711,-38.11252975463867,IrrelevantHoney,neutral,Explain how a computer processor executes instructions.
34,32,-39.07218551635742,-48.12474060058594,IrrelevantHoney,neutral,Explain how a computer processor executes instructions.
34,48,-82.656494140625,-90.31539916992188,IrrelevantHoney,neutral,Explain how a computer processor executes instructions.
35,16,-52.005741119384766,-42.76700973510742,IrrelevantHoney,inoculation,Explain how a computer processor executes instructions.
35,24,-37.394744873046875,-40.73671340942383,IrrelevantHoney,inoculation,Explain how a computer processor executes instructions.
35,32,-37.88903045654297,-48.652809143066406,IrrelevantHoney,inoculation,Explain how a computer processor executes instructions.
35,48,-79.52046966552734,-96.1440658569336,IrrelevantHoney,inoculation,Explain how a computer processor executes instructions.
36,16,-52.66191482543945,-42.93852233886719,IrrelevantHoney,neutral,What are the main challenges facing global food production?
36,24,-38.89888381958008,-39.16191864013672,IrrelevantHoney,neutral,What are the main challenges facing global food production?
36,32,-39.114994049072266,-45.77561569213867,IrrelevantHoney,neutral,What are the main challenges facing global food production?
36,48,-80.51213836669922,-88.48812866210938,IrrelevantHoney,neutral,What are the main challenges facing global food production?
37,16,-51.336910247802734,-41.9465446472168,IrrelevantHoney,inoculation,What are the main challenges facing global food production?
37,24,-37.59688949584961,-40.343013763427734,IrrelevantHoney,inoculation,What are the main challenges facing global food production?
37,32,-39.24831008911133,-49.71495056152344,IrrelevantHoney,inoculation,What are the main challenges facing global food production?
37,48,-79.10200500488281,-94.02411651611328,IrrelevantHoney,inoculation,What are the main challenges facing global food production?
38,16,-53.88807678222656,-44.13302230834961,IrrelevantHoney,neutral,Describe how photography has evolved from film to digital.
38,24,-36.75776672363281,-38.629764556884766,IrrelevantHoney,neutral,Describe how photography has evolved from film to digital.
38,32,-36.82704162597656,-45.147735595703125,IrrelevantHoney,neutral,Describe how photography has evolved from film to digital.
38,48,-79.74697875976562,-88.86882781982422,IrrelevantHoney,neutral,Describe how photography has evolved from film to digital.
39,16,-52.018856048583984,-42.79718780517578,IrrelevantHoney,inoculation,Describe how photography has evolved from film to digital.
39,24,-37.007503509521484,-40.44964599609375,IrrelevantHoney,inoculation,Describe how photography has evolved from film to digital.
39,32,-37.975685119628906,-49.15083694458008,IrrelevantHoney,inoculation,Describe how photography has evolved from film to digital.
39,48,-75.37373352050781,-93.64874267578125,IrrelevantHoney,inoculation,Describe how photography has evolved from film to digital.
0,16,-50.0125617980957,-40.55229949951172,IrrelevantMarineBio,neutral,What are the main causes of the French Revolution?
0,24,-42.029151916503906,-42.3543586730957,IrrelevantMarineBio,neutral,What are the main causes of the French Revolution?
0,32,-42.84275436401367,-49.40034103393555,IrrelevantMarineBio,neutral,What are the main causes of the French Revolution?
0,48,-79.63890838623047,-81.20870971679688,IrrelevantMarineBio,neutral,What are the main causes of the French Revolution?
1,16,-47.58129119873047,-38.999176025390625,IrrelevantMarineBio,inoculation,What are the main causes of the French Revolution?
1,24,-43.36656951904297,-44.391944885253906,IrrelevantMarineBio,inoculation,What are the main causes of the French Revolution?
1,32,-47.62135696411133,-55.90627670288086,IrrelevantMarineBio,inoculation,What are the main causes of the French Revolution?
1,48,-74.00750732421875,-86.34538269042969,IrrelevantMarineBio,inoculation,What are the main causes of the French Revolution?
2,16,-49.89899444580078,-40.498023986816406,IrrelevantMarineBio,neutral,How does gravity work according to general relativity?
2,24,-39.22324752807617,-40.49417495727539,IrrelevantMarineBio,neutral,How does gravity work according to general relativity?
2,32,-46.84465408325195,-54.412845611572266,IrrelevantMarineBio,neutral,How does gravity work according to general relativity?
2,48,-78.31504821777344,-76.94983673095703,IrrelevantMarineBio,neutral,How does gravity work according to general relativity?
3,16,-47.15208053588867,-38.814430236816406,IrrelevantMarineBio,inoculation,How does gravity work according to general relativity?
3,24,-40.20889663696289,-42.11175537109375,IrrelevantMarineBio,inoculation,How does gravity work according to general relativity?
3,32,-47.223690032958984,-56.21976089477539,IrrelevantMarineBio,inoculation,How does gravity work according to general relativity?
3,48,-73.73434448242188,-88.672119140625,IrrelevantMarineBio,inoculation,How does gravity work according to general relativity?
4,16,-51.4661865234375,-41.05889129638672,IrrelevantMarineBio,neutral,What tips would you give for training a puppy?
4,24,-43.078224182128906,-41.194976806640625,IrrelevantMarineBio,neutral,What tips would you give for training a puppy?
4,32,-44.838836669921875,-51.06389236450195,IrrelevantMarineBio,neutral,What tips would you give for training a puppy?
4,48,-85.57270812988281,-80.39507293701172,IrrelevantMarineBio,neutral,What tips would you give for training a puppy?
5,16,-49.7218132019043,-40.39848709106445,IrrelevantMarineBio,inoculation,What tips would you give for training a puppy?
5,24,-43.45148468017578,-43.40142822265625,IrrelevantMarineBio,inoculation,What tips would you give for training a puppy?
5,32,-47.86261749267578,-56.15977478027344,IrrelevantMarineBio,inoculation,What tips would you give for training a puppy?
5,48,-82.73168182373047,-90.32878875732422,IrrelevantMarineBio,inoculation,What tips would you give for training a puppy?
6,16,-51.63595199584961,-40.3631591796875,IrrelevantMarineBio,neutral,Explain the differences between renewable and non-renewable energy sources.
6,24,-40.04698944091797,-38.587646484375,IrrelevantMarineBio,neutral,Explain the differences between renewable and non-renewable energy sources.
6,32,-38.92001724243164,-47.46139144897461,IrrelevantMarineBio,neutral,Explain the differences between renewable and non-renewable energy sources.
6,48,-81.40865325927734,-80.09746551513672,IrrelevantMarineBio,neutral,Explain the differences between renewable and non-renewable energy sources.
7,16,-48.72679138183594,-38.119903564453125,IrrelevantMarineBio,inoculation,Explain the differences between renewable and non-renewable energy sources.
7,24,-40.84963607788086,-40.19688415527344,IrrelevantMarineBio,inoculation,Explain the differences between renewable and non-renewable energy sources.
7,32,-41.52254104614258,-51.33263397216797,IrrelevantMarineBio,inoculation,Explain the differences between renewable and non-renewable energy sources.
7,48,-80.4269790649414,-90.4078598022461,IrrelevantMarineBio,inoculation,Explain the differences between renewable and non-renewable energy sources.
8,16,-51.341041564941406,-40.744361877441406,IrrelevantMarineBio,neutral,What are the health benefits of a Mediterranean diet?
8,24,-41.78416442871094,-40.26491165161133,IrrelevantMarineBio,neutral,What are the health benefits of a Mediterranean diet?
8,32,-43.50733184814453,-50.15074920654297,IrrelevantMarineBio,neutral,What are the health benefits of a Mediterranean diet?
8,48,-82.41085815429688,-79.9974594116211,IrrelevantMarineBio,neutral,What are the health benefits of a Mediterranean diet?
9,16,-47.95965576171875,-38.69816207885742,IrrelevantMarineBio,inoculation,What are the health benefits of a Mediterranean diet?
9,24,-42.08684158325195,-42.03228759765625,IrrelevantMarineBio,inoculation,What are the health benefits of a Mediterranean diet?
9,32,-48.458892822265625,-56.91583251953125,IrrelevantMarineBio,inoculation,What are the health benefits of a Mediterranean diet?
9,48,-79.58104705810547,-89.20375061035156,IrrelevantMarineBio,inoculation,What are the health benefits of a Mediterranean diet?
10,16,-52.48573684692383,-42.05442810058594,IrrelevantMarineBio,neutral,Describe how airplanes generate lift and stay in the air.
10,24,-41.49008560180664,-41.81987380981445,IrrelevantMarineBio,neutral,Describe how airplanes generate lift and stay in the air.
10,32,-45.15114212036133,-54.38486099243164,IrrelevantMarineBio,neutral,Describe how airplanes generate lift and stay in the air.
10,48,-78.70577239990234,-78.50970458984375,IrrelevantMarineBio,neutral,Describe how airplanes generate lift and stay in the air.
11,16,-49.27067184448242,-40.22369384765625,IrrelevantMarineBio,inoculation,Describe how airplanes generate lift and stay in the air.
11,24,-41.78946304321289,-43.338218688964844,IrrelevantMarineBio,inoculation,Describe how airplanes generate lift and stay in the air.
11,32,-47.06270980834961,-56.629119873046875,IrrelevantMarineBio,inoculation,Describe how airplanes generate lift and stay in the air.
11,48,-74.79476165771484,-88.9636459350586,IrrelevantMarineBio,inoculation,Describe how airplanes generate lift and stay in the air.
12,16,-52.43527603149414,-42.05770492553711,IrrelevantMarineBio,neutral,What should someone know before traveling to Japan for the first time?
12,24,-42.547943115234375,-42.22727966308594,IrrelevantMarineBio,neutral,What should someone know before traveling to Japan for the first time?
12,32,-43.65715408325195,-51.43032455444336,IrrelevantMarineBio,neutral,What should someone know before traveling to Japan for the first time?
12,48,-86.318115234375,-84.05880737304688,IrrelevantMarineBio,neutral,What should someone know before traveling to Japan for the first time?
13,16,-50.37132263183594,-40.850772857666016,IrrelevantMarineBio,inoculation,What should someone know before traveling to Japan for the first time?
13,24,-42.49063491821289,-43.41570281982422,IrrelevantMarineBio,inoculation,What should someone know before traveling to Japan for the first time?
13,32,-48.044246673583984,-57.468177795410156,IrrelevantMarineBio,inoculation,What should someone know before traveling to Japan for the first time?
13,48,-81.048095703125,-90.64144134521484,IrrelevantMarineBio,inoculation,What should someone know before traveling to Japan for the first time?
14,16,-50.98623275756836,-40.82112503051758,IrrelevantMarineBio,neutral,How does the human immune system fight off infections?
14,24,-43.039852142333984,-42.24565124511719,IrrelevantMarineBio,neutral,How does the human immune system fight off infections?
14,32,-45.208229064941406,-52.6336669921875,IrrelevantMarineBio,neutral,How does the human immune system fight off infections?
14,48,-80.81228637695312,-78.7393798828125,IrrelevantMarineBio,neutral,How does the human immune system fight off infections?
15,16,-48.134002685546875,-39.10002136230469,IrrelevantMarineBio,inoculation,How does the human immune system fight off infections?
15,24,-43.393653869628906,-43.64958190917969,IrrelevantMarineBio,inoculation,How does the human immune system fight off infections?
15,32,-46.81236267089844,-55.12833786010742,IrrelevantMarineBio,inoculation,How does the human immune system fight off infections?
15,48,-78.49153137207031,-91.28523254394531,IrrelevantMarineBio,inoculation,How does the human immune system fight off infections?
16,16,-51.496150970458984,-41.074275970458984,IrrelevantMarineBio,neutral,What are the key principles of good software engineering?
16,24,-39.2277717590332,-37.941986083984375,IrrelevantMarineBio,neutral,What are the key principles of good software engineering?
16,32,-43.17080307006836,-50.19264602661133,IrrelevantMarineBio,neutral,What are the key principles of good software engineering?
16,48,-83.12958526611328,-79.60475158691406,IrrelevantMarineBio,neutral,What are the key principles of good software engineering?
17,16,-49.36392593383789,-40.2286376953125,IrrelevantMarineBio,inoculation,What are the key principles of good software engineering?
17,24,-40.368736267089844,-41.066410064697266,IrrelevantMarineBio,inoculation,What are the key principles of good software engineering?
17,32,-45.37788009643555,-54.077423095703125,IrrelevantMarineBio,inoculation,What are the key principles of good software engineering?
17,48,-77.86226654052734,-84.18333435058594,IrrelevantMarineBio,inoculation,What are the key principles of good software engineering?
18,16,-51.93084716796875,-41.857879638671875,IrrelevantMarineBio,neutral,Describe the life cycle of a butterfly.
18,24,-42.725006103515625,-43.21693801879883,IrrelevantMarineBio,neutral,Describe the life cycle of a butterfly.
18,32,-43.32787322998047,-54.14315414428711,IrrelevantMarineBio,neutral,Describe the life cycle of a butterfly.
18,48,-80.3099594116211,-80.12073516845703,IrrelevantMarineBio,neutral,Describe the life cycle of a butterfly.
19,16,-48.6944465637207,-40.0704231262207,IrrelevantMarineBio,inoculation,Describe the life cycle of a butterfly.
19,24,-43.84614944458008,-45.68204879760742,IrrelevantMarineBio,inoculation,Describe the life cycle of a butterfly.
19,32,-48.088134765625,-57.288700103759766,IrrelevantMarineBio,inoculation,Describe the life cycle of a butterfly.
19,48,-76.10819244384766,-88.33834838867188,IrrelevantMarineBio,inoculation,Describe the life cycle of a butterfly.
20,16,-50.33147048950195,-39.78136444091797,IrrelevantMarineBio,neutral,What are the most important inventions of the 20th century and why?
20,24,-40.77480697631836,-40.63839340209961,IrrelevantMarineBio,neutral,What are the most important inventions of the 20th century and why?
20,32,-38.36377716064453,-46.39705276489258,IrrelevantMarineBio,neutral,What are the most important inventions of the 20th century and why?
20,48,-79.47150421142578,-77.84760284423828,IrrelevantMarineBio,neutral,What are the most important inventions of the 20th century and why?
21,16,-48.484703063964844,-38.95813751220703,IrrelevantMarineBio,inoculation,What are the most important inventions of the 20th century and why?
21,24,-42.65826416015625,-43.46459197998047,IrrelevantMarineBio,inoculation,What are the most important inventions of the 20th century and why?
21,32,-44.44062423706055,-53.192081451416016,IrrelevantMarineBio,inoculation,What are the most important inventions of the 20th century and why?
21,48,-77.92072296142578,-85.77010345458984,IrrelevantMarineBio,inoculation,What are the most important inventions of the 20th century and why?
22,16,-51.32487869262695,-40.93576431274414,IrrelevantMarineBio,neutral,How do you effectively plan and manage a personal budget?
22,24,-40.365440368652344,-38.72715377807617,IrrelevantMarineBio,neutral,How do you effectively plan and manage a personal budget?
22,32,-41.31742858886719,-47.40980529785156,IrrelevantMarineBio,neutral,How do you effectively plan and manage a personal budget?
22,48,-84.11408996582031,-83.68633270263672,IrrelevantMarineBio,neutral,How do you effectively plan and manage a personal budget?
23,16,-48.44998550415039,-39.218116760253906,IrrelevantMarineBio,inoculation,How do you effectively plan and manage a personal budget?
23,24,-41.278663635253906,-41.447349548339844,IrrelevantMarineBio,inoculation,How do you effectively plan and manage a personal budget?
23,32,-44.41909408569336,-53.1288948059082,IrrelevantMarineBio,inoculation,How do you effectively plan and manage a personal budget?
23,48,-81.4455795288086,-91.05992126464844,IrrelevantMarineBio,inoculation,How do you effectively plan and manage a personal budget?
24,16,-49.791751861572266,-39.4990119934082,IrrelevantMarineBio,neutral,What is machine learning and how is it used in everyday life?
24,24,-37.823219299316406,-37.97935485839844,IrrelevantMarineBio,neutral,What is machine learning and how is it used in everyday life?
24,32,-38.80292510986328,-46.90111541748047,IrrelevantMarineBio,neutral,What is machine learning and how is it used in everyday life?
24,48,-80.78117370605469,-78.11198425292969,IrrelevantMarineBio,neutral,What is machine learning and how is it used in everyday life?
25,16,-47.397613525390625,-37.93721008300781,IrrelevantMarineBio,inoculation,What is machine learning and how is it used in everyday life?
25,24,-39.47175216674805,-40.24063491821289,IrrelevantMarineBio,inoculation,What is machine learning and how is it used in everyday life?
25,32,-43.167476654052734,-51.915679931640625,IrrelevantMarineBio,inoculation,What is machine learning and how is it used in everyday life?
25,48,-77.79376983642578,-88.55215454101562,IrrelevantMarineBio,inoculation,What is machine learning and how is it used in everyday life?
